,0
10087,277189
10088, 2949  
10089,8356
10090, 92  
10091,29
10092,Rajasthan
10093,127616
10094, 10322  
10095,367485
10096, 4959  
10097,3527
10098, 74  
10099,30
10100,Sikkim
10101,798
10102, 105  
10103,6223
10104, 16  
10105,137
10106,  
10107,31
10108,Tamil Nadu
10109,100668
10110, 5620  
10111,952186
10112, 9142  
10113,13475
10114, 80  
10115,32
10116,Telengana
10117,62929
10118, 4781  
10119,330304
10120, 3307  
10121,1999
10122, 38  
10123,33
10124,Tripura
10125,727
10126, 82  
10127,33408
10128, 18  
10129,394
10130,  
10131,34
10132,Uttarakhand
10133,33330
10134, 3381  
10135,112001
10136, 1622  
10137,2102
10138, 81  
10139,35
10140,Uttar Pradesh
10141,288144
10142, 14491  
10143,752211
10144, 23231  
10145,10959
10146, 222  
10147,36
10148,West Bengal
10149,81375
10150, 6638  
10151,635802
10152, 7584  
10153,10884
10154, 59  
10155,Total#
10156, 2682751
10157, 129811  
10158,14085110
10159,  217113  
10160,192311
10161, 2767 
10162,*(Including foreign Nationals)
10163,**( more than 70% cases due to comorbidities )
10164,#States wise distribution is subject to further verification and reconciliation
10165,#Our figures are being reconciled with ICMR
10166,1
10167,Andaman and Nicobar Islands
10168,138
10169, 8  
10170,5410
10171, 52  
10172,66
10173, 1  
10174,2
10175,Andhra Pradesh
10176,81471
10177, 7240  
10178,931839
10179, 4421  
10180,7616
10181, 37  
10182,3
10183,Arunachal Pradesh
10184,550
10185, 97  
10186,16940
10187, 19  
10188,56
10189,  
10190,4
10191,Assam
10192,15545
10193, 1603  
10194,218958
10195, 619  
10196,1186
10197, 14  
10198,5
10199,Bihar
10200,81961
10201, 5541  
10202,306753
10203, 6741  
10204,2087
10205, 77  
10206,6
10207,Chandigarh
10208,4902
10209, 280  
10210,32608
10211, 428  
10212,433
10213, 3  
10214,7
10215,Chhattisgarh
10216,122963
10217, 516  
10218,509622
10219, 17029  
10220,7111
10221, 218  
10222,8
10223,Dadra and Nagar Haveli and Daman and Diu
10224,1904
10225, 119  
10226,4471
10227, 118  
10228,4
10229,  
10230,9
10231,Delhi
10232,93080
10233, 1051  
10234,897804
10235, 22695  
10236,13898
10237, 357  
10238,10
10239,Goa
10240,12078
10241, 1038  
10242,62113
10243, 485  
10244,993
10245, 17  
10246,11
10247,Gujarat
10248,107594
10249, 7466  
10250,367972
10251, 6479  
10252,6171
10253, 152  
10254,12
10255,Haryana
10256,69384
10257, 5327  
10258,340247
10259, 5104  
10260,3703
10261, 60  
10262,13
10263,Himachal Pradesh
10264,13411
10265, 1165  
10266,71423
10267, 884  
10268,1304
10269, 24  
10270,14
10271,Jammu and Kashmir
10272,18064
10273, 1071  
10274,138184
10275, 944  
10276,2126
10277, 15  
10278,15
10279,Jharkhand
10280,45592
10281, 2177  
10282,148364
10283, 2865  
10284,1888
10285, 110  
10286,16
10287,Karnataka
10288,234502
10289, 20172  
10290,1055612
10291, 9058  
10292,14283
10293, 208  
10294,17
10295,Kerala
10296,198904
10297, 19593  
10298,1173202
10299, 7067  
10300,5080
10301, 25  
10302,18
10303,Ladakh
10304,1972
10305, 62  
10306,11129
10307, 209  
10308,136
10309, 1  
10310,19
10311,Lakshadweep
10312,1044
10313, 124  
10314,917
10315, 33  
10316,1
10317,  
10318,20
10319,Madhya Pradesh
10320,89363
10321, 1723  
10322,391299
10323, 11091  
10324,5041
10325, 104  
10326,21
10327,Maharashtra
10328,696298
10329, 2666  
10330,3468610
10331, 63818  
10332,63928
10333, 676  
10334,22
10335,Manipur
10336,705
10337, 115  
10338,29193
10339, 13  
10340,383
10341, 2  
10342,23
10343,Meghalaya
10344,1244
10345, 6  
10346,14384
10347, 148  
10348,158
10349, 1  
10350,24
10351,Mizoram
10352,712
10353, 68  
10354,4663
10355, 36  
10356,13
10357, 1  
10358,25
10359,Nagaland
10360,558
10361, 101  
10362,12350
10363, 12  
10364,95
10365, 1  
10366,26
10367,Odisha
10368,39893
10369, 3175  
10370,359467
10371, 3464  
10372,1981
10373, 8  
10374,27
10375,Puducherry
10376,6767
10377, 437  
10378,44767
10379, 453  
10380,737
10381, 9  
10382,28
10383,Punjab
10384,46565
10385, 2622  
10386,277189
10387, 2949  
10388,8356
10389, 92  
10390,29
10391,Rajasthan
10392,127616
10393, 10322  
10394,367485
10395, 4959  
10396,3527
10397, 74  
10398,30
10399,Sikkim
10400,798
10401, 105  
10402,6223
10403, 16  
10404,137
10405,  
10406,31
10407,Tamil Nadu
10408,100668
10409, 5620  
10410,952186
10411, 9142  
10412,13475
10413, 80  
10414,32
10415,Telengana
10416,62929
10417, 4781  
10418,330304
10419, 3307  
10420,1999
10421, 38  
10422,33
10423,Tripura
10424,727
10425, 82  
10426,33408
10427, 18  
10428,394
10429,  
10430,34
10431,Uttarakhand
10432,33330
10433, 3381  
10434,112001
10435, 1622  
10436,2102
10437, 81  
10438,35
10439,Uttar Pradesh
10440,288144
10441, 14491  
10442,752211
10443, 23231  
10444,10959
10445, 222  
10446,36
10447,West Bengal
10448,81375
10449, 6638  
10450,635802
10451, 7584  
10452,10884
10453, 59  
10454,Total#
10455, 2682751
10456, 129811  
10457,14085110
10458,  217113  
10459,192311
10460, 2767 
10461,*(Including foreign Nationals)
10462,**( more than 70% cases due to comorbidities )
10463,#States wise distribution is subject to further verification and reconciliation
10464,#Our figures are being reconciled with ICMR
10465,1
10466,Andaman and Nicobar Islands
10467,138
10468, 8  
10469,5410
10470, 52  
10471,66
10472, 1  
10473,2
10474,Andhra Pradesh
10475,81471
10476, 7240  
10477,931839
10478, 4421  
10479,7616
10480, 37  
10481,3
10482,Arunachal Pradesh
10483,550
10484, 97  
10485,16940
10486, 19  
10487,56
10488,  
10489,4
10490,Assam
10491,15545
10492, 1603  
10493,218958
10494, 619  
10495,1186
10496, 14  
10497,5
10498,Bihar
10499,81961
10500, 5541  
10501,306753
10502, 6741  
10503,2087
10504, 77  
10505,6
10506,Chandigarh
10507,4902
10508, 280  
10509,32608
10510, 428  
10511,433
10512, 3  
10513,7
10514,Chhattisgarh
10515,122963
10516, 516  
10517,509622
10518, 17029  
10519,7111
10520, 218  
10521,8
10522,Dadra and Nagar Haveli and Daman and Diu
10523,1904
10524, 119  
10525,4471
10526, 118  
10527,4
10528,  
10529,9
10530,Delhi
10531,93080
10532, 1051  
10533,897804
10534, 22695  
10535,13898
10536, 357  
10537,10
10538,Goa
10539,12078
10540, 1038  
10541,62113
10542, 485  
10543,993
10544, 17  
10545,11
10546,Gujarat
10547,107594
10548, 7466  
10549,367972
10550, 6479  
10551,6171
10552, 152  
10553,12
10554,Haryana
10555,69384
10556, 5327  
10557,340247
10558, 5104  
10559,3703
10560, 60  
10561,13
10562,Himachal Pradesh
10563,13411
10564, 1165  
10565,71423
10566, 884  
10567,1304
10568, 24  
10569,14
10570,Jammu and Kashmir
10571,18064
10572, 1071  
10573,138184
10574, 944  
10575,2126
10576, 15  
10577,15
10578,Jharkhand
10579,45592
10580, 2177  
10581,148364
10582, 2865  
10583,1888
10584, 110  
10585,16
10586,Karnataka
10587,234502
10588, 20172  
10589,1055612
10590, 9058  
10591,14283
10592, 208  
10593,17
10594,Kerala
10595,198904
10596, 19593  
10597,1173202
10598, 7067  
10599,5080
10600, 25  
10601,18
10602,Ladakh
10603,1972
10604, 62  
10605,11129
10606, 209  
10607,136
10608, 1  
10609,19
10610,Lakshadweep
10611,1044
10612, 124  
10613,917
10614, 33  
10615,1
10616,  
10617,20
10618,Madhya Pradesh
10619,89363
10620, 1723  
10621,391299
10622, 11091  
10623,5041
10624, 104  
10625,21
10626,Maharashtra
10627,696298
10628, 2666  
10629,3468610
10630, 63818  
10631,63928
10632, 676  
10633,22
10634,Manipur
10635,705
10636, 115  
10637,29193
10638, 13  
10639,383
10640, 2  
10641,23
10642,Meghalaya
10643,1244
10644, 6  
10645,14384
10646, 148  
10647,158
10648, 1  
10649,24
10650,Mizoram
10651,712
10652, 68  
10653,4663
10654, 36  
10655,13
10656, 1  
10657,25
10658,Nagaland
10659,558
10660, 101  
10661,12350
10662, 12  
10663,95
10664, 1  
10665,26
10666,Odisha
10667,39893
10668, 3175  
10669,359467
10670, 3464  
10671,1981
10672, 8  
10673,27
10674,Puducherry
10675,6767
10676, 437  
10677,44767
10678, 453  
10679,737
10680, 9  
10681,28
10682,Punjab
10683,46565
10684, 2622  
10685,277189
10686, 2949  
10687,8356
10688, 92  
10689,29
10690,Rajasthan
10691,127616
10692, 10322  
10693,367485
10694, 4959  
10695,3527
10696, 74  
10697,30
10698,Sikkim
10699,798
10700, 105  
10701,6223
10702, 16  
10703,137
10704,  
10705,31
10706,Tamil Nadu
10707,100668
10708, 5620  
10709,952186
10710, 9142  
10711,13475
10712, 80  
10713,32
10714,Telengana
10715,62929
10716, 4781  
10717,330304
10718, 3307  
10719,1999
10720, 38  
10721,33
10722,Tripura
10723,727
10724, 82  
10725,33408
10726, 18  
10727,394
10728,  
10729,34
10730,Uttarakhand
10731,33330
10732, 3381  
10733,112001
10734, 1622  
10735,2102
10736, 81  
10737,35
10738,Uttar Pradesh
10739,288144
10740, 14491  
10741,752211
10742, 23231  
10743,10959
10744, 222  
10745,36
10746,West Bengal
10747,81375
10748, 6638  
10749,635802
10750, 7584  
10751,10884
10752, 59  
10753,Total#
10754, 2682751
10755, 129811  
10756,14085110
10757,  217113  
10758,192311
10759, 2767 
10760,*(Including foreign Nationals)
10761,**( more than 70% cases due to comorbidities )
10762,#States wise distribution is subject to further verification and reconciliation
10763,#Our figures are being reconciled with ICMR
10764,1
10765,Andaman and Nicobar Islands
10766,138
10767, 8  
10768,5410
10769, 52  
10770,66
10771, 1  
10772,2
10773,Andhra Pradesh
10774,81471
10775, 7240  
10776,931839
10777, 4421  
10778,7616
10779, 37  
10780,3
10781,Arunachal Pradesh
10782,550
10783, 97  
10784,16940
10785, 19  
10786,56
10787,  
10788,4
10789,Assam
10790,15545
10791, 1603  
10792,218958
10793, 619  
10794,1186
10795, 14  
10796,5
10797,Bihar
10798,81961
10799, 5541  
10800,306753
10801, 6741  
10802,2087
10803, 77  
10804,6
10805,Chandigarh
10806,4902
10807, 280  
10808,32608
10809, 428  
10810,433
10811, 3  
10812,7
10813,Chhattisgarh
10814,122963
10815, 516  
10816,509622
10817, 17029  
10818,7111
10819, 218  
10820,8
10821,Dadra and Nagar Haveli and Daman and Diu
10822,1904
10823, 119  
10824,4471
10825, 118  
10826,4
10827,  
10828,9
10829,Delhi
10830,93080
10831, 1051  
10832,897804
10833, 22695  
10834,13898
10835, 357  
10836,10
10837,Goa
10838,12078
10839, 1038  
10840,62113
10841, 485  
10842,993
10843, 17  
10844,11
10845,Gujarat
10846,107594
10847, 7466  
10848,367972
10849, 6479  
10850,6171
10851, 152  
10852,12
10853,Haryana
10854,69384
10855, 5327  
10856,340247
10857, 5104  
10858,3703
10859, 60  
10860,13
10861,Himachal Pradesh
10862,13411
10863, 1165  
10864,71423
10865, 884  
10866,1304
10867, 24  
10868,14
10869,Jammu and Kashmir
10870,18064
10871, 1071  
10872,138184
10873, 944  
10874,2126
10875, 15  
10876,15
10877,Jharkhand
10878,45592
10879, 2177  
10880,148364
10881, 2865  
10882,1888
10883, 110  
10884,16
10885,Karnataka
10886,234502
10887, 20172  
10888,1055612
10889, 9058  
10890,14283
10891, 208  
10892,17
10893,Kerala
10894,198904
10895, 19593  
10896,1173202
10897, 7067  
10898,5080
10899, 25  
10900,18
10901,Ladakh
10902,1972
10903, 62  
10904,11129
10905, 209  
10906,136
10907, 1  
10908,19
10909,Lakshadweep
10910,1044
10911, 124  
10912,917
10913, 33  
10914,1
10915,  
10916,20
10917,Madhya Pradesh
10918,89363
10919, 1723  
10920,391299
10921, 11091  
10922,5041
10923, 104  
10924,21
10925,Maharashtra
10926,696298
10927, 2666  
10928,3468610
10929, 63818  
10930,63928
10931, 676  
10932,22
10933,Manipur
10934,705
10935, 115  
10936,29193
10937, 13  
10938,383
10939, 2  
10940,23
10941,Meghalaya
10942,1244
10943, 6  
10944,14384
10945, 148  
10946,158
10947, 1  
10948,24
10949,Mizoram
10950,712
10951, 68  
10952,4663
10953, 36  
10954,13
10955, 1  
10956,25
10957,Nagaland
10958,558
10959, 101  
10960,12350
10961, 12  
10962,95
10963, 1  
10964,26
10965,Odisha
10966,39893
10967, 3175  
10968,359467
10969, 3464  
10970,1981
10971, 8  
10972,27
10973,Puducherry
10974,6767
10975, 437  
10976,44767
10977, 453  
10978,737
10979, 9  
10980,28
10981,Punjab
10982,46565
10983, 2622  
10984,277189
10985, 2949  
10986,8356
10987, 92  
10988,29
10989,Rajasthan
10990,127616
10991, 10322  
10992,367485
10993, 4959  
10994,3527
10995, 74  
10996,30
10997,Sikkim
10998,798
10999, 105  
11000,6223
11001, 16  
11002,137
11003,  
11004,31
11005,Tamil Nadu
11006,100668
11007, 5620  
11008,952186
11009, 9142  
11010,13475
11011, 80  
11012,32
11013,Telengana
11014,62929
11015, 4781  
11016,330304
11017, 3307  
11018,1999
11019, 38  
11020,33
11021,Tripura
11022,727
11023, 82  
11024,33408
11025, 18  
11026,394
11027,  
11028,34
11029,Uttarakhand
11030,33330
11031, 3381  
11032,112001
11033, 1622  
11034,2102
11035, 81  
11036,35
11037,Uttar Pradesh
11038,288144
11039, 14491  
11040,752211
11041, 23231  
11042,10959
11043, 222  
11044,36
11045,West Bengal
11046,81375
11047, 6638  
11048,635802
11049, 7584  
11050,10884
11051, 59  
11052,Total#
11053, 2682751
11054, 129811  
11055,14085110
11056,  217113  
11057,192311
11058, 2767 
11059,*(Including foreign Nationals)
11060,**( more than 70% cases due to comorbidities )
11061,#States wise distribution is subject to further verification and reconciliation
11062,#Our figures are being reconciled with ICMR
11063,1
11064,Andaman and Nicobar Islands
11065,138
11066, 8  
11067,5410
11068, 52  
11069,66
11070, 1  
11071,2
11072,Andhra Pradesh
11073,81471
11074, 7240  
11075,931839
11076, 4421  
11077,7616
11078, 37  
11079,3
11080,Arunachal Pradesh
11081,550
11082, 97  
11083,16940
11084, 19  
11085,56
11086,  
11087,4
11088,Assam
11089,15545
11090, 1603  
11091,218958
11092, 619  
11093,1186
11094, 14  
11095,5
11096,Bihar
11097,81961
11098, 5541  
11099,306753
11100, 6741  
11101,2087
11102, 77  
11103,6
11104,Chandigarh
11105,4902
11106, 280  
11107,32608
11108, 428  
11109,433
11110, 3  
11111,7
11112,Chhattisgarh
11113,122963
11114, 516  
11115,509622
11116, 17029  
11117,7111
11118, 218  
11119,8
11120,Dadra and Nagar Haveli and Daman and Diu
11121,1904
11122, 119  
11123,4471
11124, 118  
11125,4
11126,  
11127,9
11128,Delhi
11129,93080
11130, 1051  
11131,897804
11132, 22695  
11133,13898
11134, 357  
11135,10
11136,Goa
11137,12078
11138, 1038  
11139,62113
11140, 485  
11141,993
11142, 17  
11143,11
11144,Gujarat
11145,107594
11146, 7466  
11147,367972
11148, 6479  
11149,6171
11150, 152  
11151,12
11152,Haryana
11153,69384
11154, 5327  
11155,340247
11156, 5104  
11157,3703
11158, 60  
11159,13
11160,Himachal Pradesh
11161,13411
11162, 1165  
11163,71423
11164, 884  
11165,1304
11166, 24  
11167,14
11168,Jammu and Kashmir
11169,18064
11170, 1071  
11171,138184
11172, 944  
11173,2126
11174, 15  
11175,15
11176,Jharkhand
11177,45592
11178, 2177  
11179,148364
11180, 2865  
11181,1888
11182, 110  
11183,16
11184,Karnataka
11185,234502
11186, 20172  
11187,1055612
11188, 9058  
11189,14283
11190, 208  
11191,17
11192,Kerala
11193,198904
11194, 19593  
11195,1173202
11196, 7067  
11197,5080
11198, 25  
11199,18
11200,Ladakh
11201,1972
11202, 62  
11203,11129
11204, 209  
11205,136
11206, 1  
11207,19
11208,Lakshadweep
11209,1044
11210, 124  
11211,917
11212, 33  
11213,1
11214,  
11215,20
11216,Madhya Pradesh
11217,89363
11218, 1723  
11219,391299
11220, 11091  
11221,5041
11222, 104  
11223,21
11224,Maharashtra
11225,696298
11226, 2666  
11227,3468610
11228, 63818  
11229,63928
11230, 676  
11231,22
11232,Manipur
11233,705
11234, 115  
11235,29193
11236, 13  
11237,383
11238, 2  
11239,23
11240,Meghalaya
11241,1244
11242, 6  
11243,14384
11244, 148  
11245,158
11246, 1  
11247,24
11248,Mizoram
11249,712
11250, 68  
11251,4663
11252, 36  
11253,13
11254, 1  
11255,25
11256,Nagaland
11257,558
11258, 101  
11259,12350
11260, 12  
11261,95
11262, 1  
11263,26
11264,Odisha
11265,39893
11266, 3175  
11267,359467
11268, 3464  
11269,1981
11270, 8  
11271,27
11272,Puducherry
11273,6767
11274, 437  
11275,44767
11276, 453  
11277,737
11278, 9  
11279,28
11280,Punjab
11281,46565
11282, 2622  
11283,277189
11284, 2949  
11285,8356
11286, 92  
11287,29
11288,Rajasthan
11289,127616
11290, 10322  
11291,367485
11292, 4959  
11293,3527
11294, 74  
11295,30
11296,Sikkim
11297,798
11298, 105  
11299,6223
11300, 16  
11301,137
11302,  
11303,31
11304,Tamil Nadu
11305,100668
11306, 5620  
11307,952186
11308, 9142  
11309,13475
11310, 80  
11311,32
11312,Telengana
11313,62929
11314, 4781  
11315,330304
11316, 3307  
11317,1999
11318, 38  
11319,33
11320,Tripura
11321,727
11322, 82  
11323,33408
11324, 18  
11325,394
11326,  
11327,34
11328,Uttarakhand
11329,33330
11330, 3381  
11331,112001
11332, 1622  
11333,2102
11334, 81  
11335,35
11336,Uttar Pradesh
11337,288144
11338, 14491  
11339,752211
11340, 23231  
11341,10959
11342, 222  
11343,36
11344,West Bengal
11345,81375
11346, 6638  
11347,635802
11348, 7584  
11349,10884
11350, 59  
11351,Total#
11352, 2682751
11353, 129811  
11354,14085110
11355,  217113  
11356,192311
11357, 2767 
11358,*(Including foreign Nationals)
11359,**( more than 70% cases due to comorbidities )
11360,#States wise distribution is subject to further verification and reconciliation
11361,#Our figures are being reconciled with ICMR
11362,1
11363,Andaman and Nicobar Islands
11364,138
11365, 8  
11366,5410
11367, 52  
11368,66
11369, 1  
11370,2
11371,Andhra Pradesh
11372,81471
11373, 7240  
11374,931839
11375, 4421  
11376,7616
11377, 37  
11378,3
11379,Arunachal Pradesh
11380,550
11381, 97  
11382,16940
11383, 19  
11384,56
11385,  
11386,4
11387,Assam
11388,15545
11389, 1603  
11390,218958
11391, 619  
11392,1186
11393, 14  
11394,5
11395,Bihar
11396,81961
11397, 5541  
11398,306753
11399, 6741  
11400,2087
11401, 77  
11402,6
11403,Chandigarh
11404,4902
11405, 280  
11406,32608
11407, 428  
11408,433
11409, 3  
11410,7
11411,Chhattisgarh
11412,122963
11413, 516  
11414,509622
11415, 17029  
11416,7111
11417, 218  
11418,8
11419,Dadra and Nagar Haveli and Daman and Diu
11420,1904
11421, 119  
11422,4471
11423, 118  
11424,4
11425,  
11426,9
11427,Delhi
11428,93080
11429, 1051  
11430,897804
11431, 22695  
11432,13898
11433, 357  
11434,10
11435,Goa
11436,12078
11437, 1038  
11438,62113
11439, 485  
11440,993
11441, 17  
11442,11
11443,Gujarat
11444,107594
11445, 7466  
11446,367972
11447, 6479  
11448,6171
11449, 152  
11450,12
11451,Haryana
11452,69384
11453, 5327  
11454,340247
11455, 5104  
11456,3703
11457, 60  
11458,13
11459,Himachal Pradesh
11460,13411
11461, 1165  
11462,71423
11463, 884  
11464,1304
11465, 24  
11466,14
11467,Jammu and Kashmir
11468,18064
11469, 1071  
11470,138184
11471, 944  
11472,2126
11473, 15  
11474,15
11475,Jharkhand
11476,45592
11477, 2177  
11478,148364
11479, 2865  
11480,1888
11481, 110  
11482,16
11483,Karnataka
11484,234502
11485, 20172  
11486,1055612
11487, 9058  
11488,14283
11489, 208  
11490,17
11491,Kerala
11492,198904
11493, 19593  
11494,1173202
11495, 7067  
11496,5080
11497, 25  
11498,18
11499,Ladakh
11500,1972
11501, 62  
11502,11129
11503, 209  
11504,136
11505, 1  
11506,19
11507,Lakshadweep
11508,1044
11509, 124  
11510,917
11511, 33  
11512,1
11513,  
11514,20
11515,Madhya Pradesh
11516,89363
11517, 1723  
11518,391299
11519, 11091  
11520,5041
11521, 104  
11522,21
11523,Maharashtra
11524,696298
11525, 2666  
11526,3468610
11527, 63818  
11528,63928
11529, 676  
11530,22
11531,Manipur
11532,705
11533, 115  
11534,29193
11535, 13  
11536,383
11537, 2  
11538,23
11539,Meghalaya
11540,1244
11541, 6  
11542,14384
11543, 148  
11544,158
11545, 1  
11546,24
11547,Mizoram
11548,712
11549, 68  
11550,4663
11551, 36  
11552,13
11553, 1  
11554,25
11555,Nagaland
11556,558
11557, 101  
11558,12350
11559, 12  
11560,95
11561, 1  
11562,26
11563,Odisha
11564,39893
11565, 3175  
11566,359467
11567, 3464  
11568,1981
11569, 8  
11570,27
11571,Puducherry
11572,6767
11573, 437  
11574,44767
11575, 453  
11576,737
11577, 9  
11578,28
11579,Punjab
11580,46565
11581, 2622  
11582,277189
11583, 2949  
11584,8356
11585, 92  
11586,29
11587,Rajasthan
11588,127616
11589, 10322  
11590,367485
11591, 4959  
11592,3527
11593, 74  
11594,30
11595,Sikkim
11596,798
11597, 105  
11598,6223
11599, 16  
11600,137
11601,  
11602,31
11603,Tamil Nadu
11604,100668
11605, 5620  
11606,952186
11607, 9142  
11608,13475
11609, 80  
11610,32
11611,Telengana
11612,62929
11613, 4781  
11614,330304
11615, 3307  
11616,1999
11617, 38  
11618,33
11619,Tripura
11620,727
11621, 82  
11622,33408
11623, 18  
11624,394
11625,  
11626,34
11627,Uttarakhand
11628,33330
11629, 3381  
11630,112001
11631, 1622  
11632,2102
11633, 81  
11634,35
11635,Uttar Pradesh
11636,288144
11637, 14491  
11638,752211
11639, 23231  
11640,10959
11641, 222  
11642,36
11643,West Bengal
11644,81375
11645, 6638  
11646,635802
11647, 7584  
11648,10884
11649, 59  
11650,Total#
11651, 2682751
11652, 129811  
11653,14085110
11654,  217113  
11655,192311
11656, 2767 
11657,*(Including foreign Nationals)
11658,**( more than 70% cases due to comorbidities )
11659,#States wise distribution is subject to further verification and reconciliation
11660,#Our figures are being reconciled with ICMR
11661,1
11662,Andaman and Nicobar Islands
11663,138
11664, 8  
11665,5410
11666, 52  
11667,66
11668, 1  
11669,2
11670,Andhra Pradesh
11671,81471
11672, 7240  
11673,931839
11674, 4421  
11675,7616
11676, 37  
11677,3
11678,Arunachal Pradesh
11679,550
11680, 97  
11681,16940
11682, 19  
11683,56
11684,  
11685,4
11686,Assam
11687,15545
11688, 1603  
11689,218958
11690, 619  
11691,1186
11692, 14  
11693,5
11694,Bihar
11695,81961
11696, 5541  
11697,306753
11698, 6741  
11699,2087
11700, 77  
11701,6
11702,Chandigarh
11703,4902
11704, 280  
11705,32608
11706, 428  
11707,433
11708, 3  
11709,7
11710,Chhattisgarh
11711,122963
11712, 516  
11713,509622
11714, 17029  
11715,7111
11716, 218  
11717,8
11718,Dadra and Nagar Haveli and Daman and Diu
11719,1904
11720, 119  
11721,4471
11722, 118  
11723,4
11724,  
11725,9
11726,Delhi
11727,93080
11728, 1051  
11729,897804
11730, 22695  
11731,13898
11732, 357  
11733,10
11734,Goa
11735,12078
11736, 1038  
11737,62113
11738, 485  
11739,993
11740, 17  
11741,11
11742,Gujarat
11743,107594
11744, 7466  
11745,367972
11746, 6479  
11747,6171
11748, 152  
11749,12
11750,Haryana
11751,69384
11752, 5327  
11753,340247
11754, 5104  
11755,3703
11756, 60  
11757,13
11758,Himachal Pradesh
11759,13411
11760, 1165  
11761,71423
11762, 884  
11763,1304
11764, 24  
11765,14
11766,Jammu and Kashmir
11767,18064
11768, 1071  
11769,138184
11770, 944  
11771,2126
11772, 15  
11773,15
11774,Jharkhand
11775,45592
11776, 2177  
11777,148364
11778, 2865  
11779,1888
11780, 110  
11781,16
11782,Karnataka
11783,234502
11784, 20172  
11785,1055612
11786, 9058  
11787,14283
11788, 208  
11789,17
11790,Kerala
11791,198904
11792, 19593  
11793,1173202
11794, 7067  
11795,5080
11796, 25  
11797,18
11798,Ladakh
11799,1972
11800, 62  
11801,11129
11802, 209  
11803,136
11804, 1  
11805,19
11806,Lakshadweep
11807,1044
11808, 124  
11809,917
11810, 33  
11811,1
11812,  
11813,20
11814,Madhya Pradesh
11815,89363
11816, 1723  
11817,391299
11818, 11091  
11819,5041
11820, 104  
11821,21
11822,Maharashtra
11823,696298
11824, 2666  
11825,3468610
11826, 63818  
11827,63928
11828, 676  
11829,22
11830,Manipur
11831,705
11832, 115  
11833,29193
11834, 13  
11835,383
11836, 2  
11837,23
11838,Meghalaya
11839,1244
11840, 6  
11841,14384
11842, 148  
11843,158
11844, 1  
11845,24
11846,Mizoram
11847,712
11848, 68  
11849,4663
11850, 36  
11851,13
11852, 1  
11853,25
11854,Nagaland
11855,558
11856, 101  
11857,12350
11858, 12  
11859,95
11860, 1  
11861,26
11862,Odisha
11863,39893
11864, 3175  
11865,359467
11866, 3464  
11867,1981
11868, 8  
11869,27
11870,Puducherry
11871,6767
11872, 437  
11873,44767
11874, 453  
11875,737
11876, 9  
11877,28
11878,Punjab
11879,46565
11880, 2622  
11881,277189
11882, 2949  
11883,8356
11884, 92  
11885,29
11886,Rajasthan
11887,127616
11888, 10322  
11889,367485
11890, 4959  
11891,3527
11892, 74  
11893,30
11894,Sikkim
11895,798
11896, 105  
11897,6223
11898, 16  
11899,137
11900,  
11901,31
11902,Tamil Nadu
11903,100668
11904, 5620  
11905,952186
11906, 9142  
11907,13475
11908, 80  
11909,32
11910,Telengana
11911,62929
11912, 4781  
11913,330304
11914, 3307  
11915,1999
11916, 38  
11917,33
11918,Tripura
11919,727
11920, 82  
11921,33408
11922, 18  
11923,394
11924,  
11925,34
11926,Uttarakhand
11927,33330
11928, 3381  
11929,112001
11930, 1622  
11931,2102
11932, 81  
11933,35
11934,Uttar Pradesh
11935,288144
11936, 14491  
11937,752211
11938, 23231  
11939,10959
11940, 222  
11941,36
11942,West Bengal
11943,81375
11944, 6638  
11945,635802
11946, 7584  
11947,10884
11948, 59  
11949,Total#
11950, 2682751
11951, 129811  
11952,14085110
11953,  217113  
11954,192311
11955, 2767 
11956,*(Including foreign Nationals)
11957,**( more than 70% cases due to comorbidities )
11958,#States wise distribution is subject to further verification and reconciliation
11959,#Our figures are being reconciled with ICMR
11960,1
11961,Andaman and Nicobar Islands
11962,138
11963, 8  
11964,5410
11965, 52  
11966,66
11967, 1  
11968,2
11969,Andhra Pradesh
11970,81471
11971, 7240  
11972,931839
11973, 4421  
11974,7616
11975, 37  
11976,3
11977,Arunachal Pradesh
11978,550
11979, 97  
11980,16940
11981, 19  
11982,56
11983,  
11984,4
11985,Assam
11986,15545
11987, 1603  
11988,218958
11989, 619  
11990,1186
11991, 14  
11992,5
11993,Bihar
11994,81961
11995, 5541  
11996,306753
11997, 6741  
11998,2087
11999, 77  
12000,6
12001,Chandigarh
12002,4902
12003, 280  
12004,32608
12005, 428  
12006,433
12007, 3  
12008,7
12009,Chhattisgarh
12010,122963
12011, 516  
12012,509622
12013, 17029  
12014,7111
12015, 218  
12016,8
12017,Dadra and Nagar Haveli and Daman and Diu
12018,1904
12019, 119  
12020,4471
12021, 118  
12022,4
12023,  
12024,9
12025,Delhi
12026,93080
12027, 1051  
12028,897804
12029, 22695  
12030,13898
12031, 357  
12032,10
12033,Goa
12034,12078
12035, 1038  
12036,62113
12037, 485  
12038,993
12039, 17  
12040,11
12041,Gujarat
12042,107594
12043, 7466  
12044,367972
12045, 6479  
12046,6171
12047, 152  
12048,12
12049,Haryana
12050,69384
12051, 5327  
12052,340247
12053, 5104  
12054,3703
12055, 60  
12056,13
12057,Himachal Pradesh
12058,13411
12059, 1165  
12060,71423
12061, 884  
12062,1304
12063, 24  
12064,14
12065,Jammu and Kashmir
12066,18064
12067, 1071  
12068,138184
